ID, tic_id, r_s, e_r_s, r_p, a, real_period, inc, period, duration, depth, vshape, snr, oot_variability
011916,377261756,6531908.478090957,47187.436613152524,0.525,12670343640.589571,11.753882869140037,89.99999999770166,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011916,377261756,6531908.478090957,47187.436613152524,0.525,12670343640.589571,11.753882869140037,89.99999999770166,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011916,377261756,6531908.478090957,47187.436613152524,0.525,12670343640.589571,11.753882869140037,89.99999999770166,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011916,377261756,6531908.478090957,47187.436613152524,0.525,12670343640.589571,11.753882869140037,89.99999999770166,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011917,377261756,6531908.478090957,47187.436613152524,0.525,14185276032.39919,13.923725557477264,89.99999999794713,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011917,377261756,6531908.478090957,47187.436613152524,0.525,14185276032.39919,13.923725557477264,89.99999999794713,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011917,377261756,6531908.478090957,47187.436613152524,0.525,14185276032.39919,13.923725557477264,89.99999999794713,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011917,377261756,6531908.478090957,47187.436613152524,0.525,14185276032.39919,13.923725557477264,89.99999999794713,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
020000,1920376931,6744493.730165992,90185.99234827021,0.6,929292948.6000358,0.22251732684388917,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020000,1920376931,6744493.730165992,90185.99234827021,0.6,929292948.6000358,0.22251732684388917,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020000,1920376931,6744493.730165992,90185.99234827021,0.6,929292948.6000358,0.22251732684388917,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020000,1920376931,6744493.730165992,90185.99234827021,0.6,929292948.6000358,0.22251732684388917,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020001,1920376931,6744493.730165992,90185.99234827021,0.6,975757596.0300376,0.23941302973793865,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020001,1920376931,6744493.730165992,90185.99234827021,0.6,975757596.0300376,0.23941302973793865,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020001,1920376931,6744493.730165992,90185.99234827021,0.6,975757596.0300376,0.23941302973793865,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020001,1920376931,6744493.730165992,90185.99234827021,0.6,975757596.0300376,0.23941302973793865,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020002,1920376931,6744493.730165992,90185.99234827021,0.6,1115151538.3200428,0.29250662243555503,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020002,1920376931,6744493.730165992,90185.99234827021,0.6,1115151538.3200428,0.29250662243555503,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020002,1920376931,6744493.730165992,90185.99234827021,0.6,1115151538.3200428,0.29250662243555503,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020002,1920376931,6744493.730165992,90185.99234827021,0.6,1115151538.3200428,0.29250662243555503,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020003,1920376931,6744493.730165992,90185.99234827021,0.6,1347474775.4700518,0.38852219830855567,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020003,1920376931,6744493.730165992,90185.99234827021,0.6,1347474775.4700518,0.38852219830855567,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020003,1920376931,6744493.730165992,90185.99234827021,0.6,1347474775.4700518,0.38852219830855567,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020003,1920376931,6744493.730165992,90185.99234827021,0.6,1347474775.4700518,0.38852219830855567,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020004,1920376931,6744493.730165992,90185.99234827021,0.6,1672727307.4800646,0.537368978514033,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020004,1920376931,6744493.730165992,90185.99234827021,0.6,1672727307.4800646,0.537368978514033,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020004,1920376931,6744493.730165992,90185.99234827021,0.6,1672727307.4800646,0.537368978514033,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
